	c-value	ngram
2129	-inf	корень_s уравнение_s много_adv при_pr какой_a значение_s параметр_s
2128	-inf	параметр_s корень_s уравнение_s много_adv при_pr какой_a значение_s
2262	-inf	при_pr ряд_s расходиться_v има_s исследовать_v на_pr сходимость_s
2263	-inf	ряд_s расходиться_v има_s исследовать_v на_pr сходимость_s яд_s
2264	-inf	расходиться_v има_s исследовать_v на_pr сходимость_s яд_s р_s
2265	-inf	има_s исследовать_v на_pr сходимость_s яд_s р_s р_s
2127	-inf	при_pr какой_a значение_s параметр_s корень_s уравнение_s много_adv
2146	-inf	случай_s в_pr каждый_a из_pr отрезок_s
2126	-inf	при_pr какой_a значение_s параметр_s один_a из_pr корень_s
2270	-inf	ряд_s пример_s исследовать_v на_pr сходимость_s
2125	-inf	при_pr какой_a значение_s параметр_s сумма_s квадрат_s корень_s
2272	-inf	е_s исследовать_v на_pr сходимость_s
2115	-inf	можно_adv представить_v в виде_pr сумма_s
2110	-inf	быть_v представить_partcp в виде_pr где_adv
2130	-inf	при_pr какой_a значение_s параметр_s сумма_s квадрат_s
2131	-inf	при_pr какой_a значение_s параметр_s один_a из_pr
2257	-inf	качестве_pr пример_s решить_v система_s
2132	-inf	при_pr какой_a значение_s параметр_s корень_s уравнение_s
2133	-inf	корень_s уравнение_s много_adv при_pr какой_a значение_s
2134	-inf	уравнение_s много_adv при_pr какой_a значение_s параметр_s
2139	-inf	возможный_a случай_s в_pr каждый_a из_pr отрезок_s лежать_v
2140	-inf	случай_s в_pr каждый_a из_pr отрезок_s лежать_v бесконечный_a
2141	-inf	в_pr каждый_a из_pr отрезок_s лежать_v бесконечный_a число_s
